   5.000,  170000, 0.9623, 0.01597, 0.00545,-0.0912,0.3000,0.3000,-1.5413, 0.0000, 0.0000, 0.0000, 0.3388
   5.000,  180000, 0.9643, 0.01569, 0.00532,-0.0916,0.3000,0.3000,-1.5464, 0.0000, 0.0000, 0.0000, 0.3390
   5.000,  190000, 0.9661, 0.01543, 0.00521,-0.0920,0.3000,0.3000,-1.5511, 0.0000, 0.0000, 0.0000, 0.3391
   5.000,  200000, 0.9677, 0.01519, 0.00510,-0.0923,0.3000,0.3000,-1.5554, 0.0000, 0.0000, 0.0000, 0.3393
   5.000,  210000, 0.9693, 0.01496, 0.00501,-0.0926,0.3000,0.3000,-1.5596, 0.0000, 0.0000, 0.0000, 0.3394
   5.000,  220000, 0.9707, 0.01476, 0.00492,-0.0929,0.3000,0.3000,-1.5636, 0.0000, 0.0000, 0.0000, 0.3396
   5.000,  230000, 0.9721, 0.01456, 0.00483,-0.0931,0.3000,0.3000,-1.5674, 0.0000, 0.0000, 0.0000, 0.3397
   5.000,  240000, 0.9734, 0.01438, 0.00476,-0.0934,0.3000,0.3000,-1.5709, 0.0000, 0.0000, 0.0000, 0.3398
   5.000,  250000, 0.9746, 0.01421, 0.00468,-0.0936,0.3000,0.3000,-1.5743, 0.0000, 0.0000, 0.0000, 0.3400
   5.000,  260000, 0.9758, 0.01405, 0.00462,-0.0938,0.3000,0.3000,-1.5775, 0.0000, 0.0000, 0.0000, 0.3401
   5.000,  270000, 0.9769, 0.01390, 0.00455,-0.0940,0.3000,0.3000,-1.5806, 0.0000, 0.0000, 0.0000, 0.3402
   5.000,  280000, 0.9779, 0.01376, 0.00449,-0.0942,0.3000,0.3000,-1.5835, 0.0000, 0.0000, 0.0000, 0.3403
   5.000,  290000, 0.9789, 0.01362, 0.00443,-0.0944,0.3000,0.3000,-1.5863, 0.0000, 0.0000, 0.0000, 0.3404
   5.000,  300000, 0.9799, 0.01349, 0.00438,-0.0946,0.3000,0.3000,-1.5889, 0.0000, 0.0000, 0.0000, 0.3405
   5.000,  310000, 0.9809, 0.01337, 0.00433,-0.0948,0.3000,0.3000,-1.5915, 0.0000, 0.0000, 0.0000, 0.3405
   5.000,  320000, 0.9818, 0.01325, 0.00428,-0.0949,0.3000,0.3000,-1.5940, 0.0000, 0.0000, 0.0000, 0.3406
   5.000,  330000, 0.9826, 0.01314, 0.00423,-0.0951,0.3000,0.3000,-1.5964, 0.0000, 0.0000, 0.0000, 0.3407
   5.000,  340000, 0.9835, 0.01303, 0.00419,-0.0953,0.3000,0.3000,-1.5986, 0.0000, 0.0000, 0.0000, 0.3408
   5.000,  350000, 0.9843, 0.01292, 0.00414,-0.0954,0.3000,0.3000,-1.6009, 0.0000, 0.0000, 0.0000, 0.3409
   5.000,  360000, 0.9851, 0.01282, 0.00410,-0.0956,0.3000,0.3000,-1.6030, 0.0000, 0.0000, 0.0000, 0.3409
   5.000,  370000, 0.9858, 0.01273, 0.00406,-0.0957,0.3000,0.3000,-1.6051, 0.0000, 0.0000, 0.0000, 0.3410
   5.000,  380000, 0.9866, 0.01263, 0.00402,-0.0958,0.3000,0.3000,-1.6071, 0.0000, 0.0000, 0.0000, 0.3411
   5.000,  390000, 0.9873, 0.01254, 0.00399,-0.0960,0.3000,0.3000,-1.6090, 0.0000, 0.0000, 0.0000, 0.3412
   5.000,  400000, 0.9880, 0.01246, 0.00395,-0.0961,0.3000,0.3000,-1.6109, 0.0000, 0.0000, 0.0000, 0.3412
   5.000,  410000, 0.9887, 0.01238, 0.00392,-0.0962,0.3000,0.3000,-1.6127, 0.0000, 0.0000, 0.0000, 0.3413
   5.000,  420000, 0.9893, 0.01230, 0.00388,-0.0964,0.3000,0.3000,-1.6145, 0.0000, 0.0000, 0.0000, 0.3413
   5.000,  430000, 0.9899, 0.01222, 0.00385,-0.0965,0.3000,0.3000,-1.6162, 0.0000, 0.0000, 0.0000, 0.3414
   5.000,  440000, 0.9906, 0.01214, 0.00382,-0.0966,0.3000,0.3000,-1.6179, 0.0000, 0.0000, 0.0000, 0.3415
   5.000,  450000, 0.9912, 0.01207, 0.00379,-0.0967,0.3000,0.3000,-1.6195, 0.0000, 0.0000, 0.0000, 0.3415
   5.000,  460000, 0.9918, 0.01200, 0.00376,-0.0968,0.3000,0.3000,-1.6211, 0.0000, 0.0000, 0.0000, 0.3416
   5.000,  470000, 0.9923, 0.01193, 0.00373,-0.0969,0.3000,0.3000,-1.6226, 0.0000, 0.0000, 0.0000, 0.3416
   5.000,  480000, 0.9929, 0.01186, 0.00371,-0.0970,0.3000,0.3000,-1.6241, 0.0000, 0.0000, 0.0000, 0.3417
   5.000,  490000, 0.9934, 0.01180, 0.00368,-0.0972,0.3000,0.3000,-1.6256, 0.0000, 0.0000, 0.0000, 0.3417
   5.000,  500000, 0.9940, 0.01174, 0.00365,-0.0973,0.3000,0.3000,-1.6270, 0.0000, 0.0000, 0.0000, 0.3418


